"","Rendimento Escolar","Inteligencia","Motivacao","Ansiedade","Idade","Sexo","Trabalha Atualmente","Design Instrucional","Atitude Positiva EAD","Resolucao de Problemas","Rendimento EscolarZ","InteligenciaZ","MotivacaoZ","AnsiedadeZ","Numero de Recursos","Indice AcademicoZ","IdadeZ","Atitude Positiva EADZ","Resolucao de ProblemasZ","Numero de Recursos.1","Indice Academico"
"441",54.9,88.5,17.3,12.3,28,"Masculino","Ativ.Remunerada","Personalizado",22.7,45.9,-0.888190239705416,-0.84587739731221,-0.675747333161142,1.14437390679677,12,-0.141021000671013,3.10201798407142,-0.831154033190474,-1.52970846554563,12,68.5
"442",53.1,102.2,15.2,11.9,23,"Feminino","Ativ.Remunerada","Padrao",22.7,50,-1.14998589454067,0.126844333764072,-1.20796488521955,0.945410028478003,9,-0.169683805685446,0.529863768423477,-0.831154033190474,-0.087914279629059,9,68.2
"443",61.5,84.1,19.9,7.9,21,"Masculino","Ativ.Remunerada","Personalizado",25.3,51.7,0.0717271613571772,-1.15828437663598,-0.016811316326925,-1.04422875470966,6,0.212486927840334,-0.4989979178357,0.0345736103810956,0.509902821848543,6,72.2
"444",70.1,94.1,22.7,8.7,22,"Feminino","Estagio","Padrao",27.4,49.9,1.32252862334783,-0.448268514536504,0.692812086417617,-0.646300998072124,15,2.02779791208779,0.0154329252938882,0.733815168650439,-0.123079991480683,15,91.2
"445",75,107.7,21.9,9.9,26,"Masculino","Ativ.Remunerada","Personalizado",27.3,51.2,2.03519457262157,0.517353057918783,0.490062542776319,-0.0494093631158263,11,1.06281680993519,2.07315629781224,0.700517951589995,0.334074262590425,11,81.1
"446",52.7,113.4,10.1,10.4,22,"Masculino","Estagio","Personalizado",19.5,49.2,-1.20816270672628,0.922062099315484,-2.50049322593282,0.199295484782631,10,-1.48817283634938,0.0154329252938882,-1.89666497912471,-0.369239974442047,10,54.4
"447",65.5,115,19,9.8,19,"Feminino","Ativ.Remunerada","Personalizado",27.8,53.5,0.653495283213294,1.0356646372514,-0.244904552923385,-0.0991503326955176,15,-1.66970393477413,-1.52785960409488,0.86700403689222,1.14288563517777,15,52.5
"448",57,96.8,11.5,9.9,23,"Feminino","Ativ.Remunerada","Padrao",20.5,50.5,-0.582761975730954,-0.256564231769645,-2.14568152456055,-0.0494093631158263,11,0.613766198042402,0.529863768423477,-1.56369280852026,0.087914279629059,11,76.4
"449",51.5,82.9,20.2,9.6,18,"Masculino","Ativ.Remunerada","Padrao",23.1,45.8,-1.38269314328312,-1.24348628008792,0.0592197625385618,-0.198632271854901,4,0.82396010148158,-2.04229044722447,-0.697965164948694,-1.56487417739725,4,78.6
"450",61.3,101.3,17.9,9.6,24,"Masculino","Ativ.Remunerada","Personalizado",27.1,50.5,0.0426387552643709,0.0629429061751183,-0.523685175430169,-0.198632271854901,10,-1.14421917617618,1.04429461155307,0.633923517469105,0.087914279629059,10,58
"451",63.1,112.1,16.5,9.7,21,"Masculino","Ativ.Remunerada","Padrao",24.5,48.7,0.304434410099624,0.829760037242551,-0.87849687680244,-0.14889130227521,8,3.26985279604657,-0.4989979178357,-0.231804126102464,-0.545068533700165,8,104.2
"452",59.7,121.8,16.2,13.7,20,"Feminino","Ativ.Remunerada","Padrao",25.2,52.8,-0.190068493478075,1.51847542347904,-0.954527955667927,1.84074748091245,12,-0.924471004398861,-1.01342876096529,0.00127639332065018,0.896725652216401,12,60.3
"453",68,114.4,15.3,10.2,25,"Masculino","Estagio","Padrao",27.6,54.1,1.01710035937337,0.993063685525431,-1.18262119226439,0.0998135456232476,16,-0.265226489066891,1.55872545468265,0.80040960277133,1.35387990628751,16,67.2
"454",64,122.8,14.1,12.3,20,"Feminino","Ativ.Remunerada","Personalizado",21.5,49.5,0.43533223751725,1.58947700968899,-1.48674550772633,1.14437390679677,10,1.54053022684242,-1.01342876096529,-1.23072063791581,-0.263742838887177,10,86.1
"455",54.9,101.3,16,8.6,18,"Feminino","Ativ.Remunerada","Padrao",24.3,49.8,-0.888190239705416,0.0629429061751183,-1.00521534157825,-0.696041967651816,9,0.470452172970235,-2.04229044722447,-0.298398560223354,-0.158245703332307,9,74.9
"456",55.1,82.3,19.8,12,21,"Masculino","Ativ.Remunerada","Personalizado",24.7,46.8,-0.85910183361261,-1.28608723181388,-0.0421550092820867,0.995150998057694,11,-0.188792342361735,-0.4989979178357,-0.165209691981575,-1.21321705888102,11,68
"457",58.7,99.7,21.8,12.1,22,"Feminino","Ativ.Remunerada","Padrao",22.6,48.4,-0.335510523942104,-0.0506596317607973,0.464718849821158,1.04489196763739,11,0.747525954776424,0.0154329252938882,-0.864451250250918,-0.650565669255037,11,77.8
"458",74.3,99.2,20.7,6.5,20,"Masculino","Ativ.Remunerada","Padrao",27.3,50.8,1.93338515129675,-0.0861604248657711,0.185938227314373,-1.74060232882534,16,-0.0454783172895677,-1.01342876096529,0.700517951589995,0.193411415183929,16,69.5
"459",61.6,109,27.3,10.3,19,"Feminino","Estagio","Padrao",27.9,51.7,0.0862713644035803,0.609655119991715,1.85862196235508,0.14955451520294,8,0.298475342883633,-1.52785960409488,0.900301253952664,0.509902821848543,8,73.1
"460",52.5,116.7,15.9,8.6,24,"Feminino","Ativ.Remunerada","Padrao",24.1,45.4,-1.23725111281909,1.15636733380831,-1.03055903453341,-0.696041967651816,6,-0.580517344225659,1.04429461155307,-0.364992994344244,-1.70553702480375,6,63.9
"461",55.8,95.2,22.5,9.1,25,"Masculino","Estudante","Padrao",26.6,48.5,-0.75729241228779,-0.370166769705561,0.642124700507293,-0.447337119753358,12,-0.618734417578237,1.55872545468265,0.46743743216688,-0.615399957403413,12,63.5
"462",70.8,119.3,24,8.2,20,"Masculino","Ativ.Remunerada","Personalizado",30.5,54.7,1.42433804467265,1.34097145795417,1.02228009483473,-0.895005845970582,11,0.585103393027968,-1.01342876096529,1.76602889752423,1.56487417739725,11,76.1
"463",56.7,128.2,19.2,8.2,18,"Masculino","Estagio","Padrao",24.8,49.8,-0.626394584870163,1.97288557522271,-0.19421716701306,-0.895005845970582,7,0.804851564805292,-2.04229044722447,-0.131912474921129,-0.158245703332307,7,78.4
"464",53.7,85.7,20.6,8.6,24,"Masculino","Ativ.Remunerada","Padrao",21,48,-1.06272067626225,-1.04468183870006,0.160594534359211,-0.696041967651816,9,0.107389976120744,1.04429461155307,-1.39720672321804,-0.791228516661531,9,71.1
"465",59.7,104.9,23.8,9.4,20,"Masculino","Estagio","Padrao",24.3,49.3,-0.190068493478075,0.31854861653093,0.971592708924402,-0.298114211014284,6,0.2698125378692,-1.01342876096529,-0.298398560223354,-0.334074262590425,6,72.8
"466",60.1,112.4,19.5,11,23,"Feminino","Ativ.Remunerada","Personalizado",22.7,48.7,-0.131891681292464,0.851060513105536,-0.118186088147573,0.49774130226078,5,1.13925095664035,0.529863768423477,-0.831154033190474,-0.545068533700165,5,81.9
"467",57.3,85.5,19.8,9.7,27,"Feminino","Estagio","Personalizado",23.6,49.1,-0.539129366591746,-1.05888215594205,-0.0421550092820867,-0.14889130227521,9,-1.03912222445659,2.58758714094183,-0.531479079646469,-0.404405686293671,9,59.1
"468",59.5,95.3,21.3,10.3,22,"Masculino","Ativ.Remunerada","Personalizado",27.8,51.5,-0.219156899570881,-0.363066611084567,0.338000385045346,0.14955451520294,10,-0.962688077751438,0.0154329252938882,0.86700403689222,0.439571398145295,10,59.9
"469",58.7,103.2,19.7,11.2,23,"Masculino","Estagio","Personalizado",25.3,53.5,-0.335510523942104,0.197845919974019,-0.0674987022372492,0.597223241420162,9,1.02459973658261,0.529863768423477,0.0345736103810956,1.14288563517777,9,80.7
"470",54.9,94.3,18.7,10.9,18,"Masculino","Estagio","Padrao",22.9,49.9,-0.888190239705416,-0.434068197294514,-0.320935631788871,0.448000332681088,11,1.79849547197232,-2.04229044722447,-0.764559599069584,-0.123079991480683,11,88.8
"471",75.6,119,20.8,9.1,21,"Masculino","Ativ.Remunerada","Personalizado",30.9,58.6,2.12245979089999,1.31967098209119,0.211281920269535,-0.447337119753358,23,-0.102803927318434,-0.4989979178357,1.89921776576601,2.93633693961057,23,68.9
"472",62.7,104.7,22.2,8.5,22,"Feminino","Ativ.Remunerada","Padrao",24.3,49.8,0.246257597914013,0.30434829928894,0.566093621641806,-0.745782937231507,9,-1.02001368778031,0.0154329252938882,-0.298398560223354,-0.158245703332307,9,59.3
"473",62,102.5,17.9,6.9,24,"Masculino","Ativ.Remunerada","Padrao",22.7,50.4,0.144448176589192,0.148144809627056,-0.523685175430169,-1.54163845050657,7,-0.274780757405036,1.04429461155307,-0.831154033190474,0.0527485677774349,7,67.1
"474",60.9,103.9,23.5,10,21,"Masculino","Estagio","Personalizado",25,50.4,-0.0155380569212406,0.247547030320982,0.895561630058915,0.000331606463865015,6,-1.45951003133495,-0.4989979178357,-0.0653180408002395,0.0527485677774349,6,54.7
"475",55.9,93.6,20.5,9.8,24,"Masculino","Ativ.Remunerada","Personalizado",23.1,45.2,-0.742748209241387,-0.483769307641478,0.135250841404049,-0.0991503326955176,10,-0.408540514139058,1.04429461155307,-0.697965164948694,-1.77586844850699,10,65.7
"476",45.9,80.4,15.5,14.2,24,"Feminino","Estagio","Padrao",18.2,42.2,-2.19716851388168,-1.42099024561278,-1.13193380635406,2.08945232881091,11,-1.07733929780917,1.04429461155307,-2.3295288009105,-2.8308398040557,11,58.7
"477",61.1,114.9,19.8,12.5,21,"Feminino","Ativ.Remunerada","Padrao",24.1,50.8,0.0135503491715657,1.02856447863041,-0.0421550092820867,1.24385584595615,9,-0.628288685916381,-0.4989979178357,-0.364992994344244,0.193411415183929,9,63.4
"478",65.2,110,22.1,11.9,20,"Feminino","Estagio","Personalizado",24.3,48.8,0.609862674074086,0.680656706201662,0.540749928686644,0.945410028478003,8,-0.599625880901947,-1.01342876096529,-0.298398560223354,-0.509902821848543,8,63.7
"479",58.7,96.3,15.4,10.9,19,"Masculino","Ativ.Remunerada","Personalizado",20.7,50.5,-0.335510523942104,-0.292065024874619,-1.15727749930922,0.448000332681088,10,-0.876699662708138,-1.52785960409488,-1.49709837439937,0.087914279629059,10,60.8
"480",65.2,84.8,20.3,7.2,20,"Masculino","Estagio","Personalizado",27.3,53.1,0.609862674074086,-1.10858326628902,0.0845634554937244,-1.3924155417675,11,-0.475420392506069,-1.01342876096529,0.700517951589995,1.00222278777127,11,65
"481",72.4,107.4,26.8,9.5,23,"Feminino","Estagio","Personalizado",29.5,51.6,1.6570452934151,0.496052582055799,1.73190349757927,-0.248373241434592,12,0.136052781135178,0.529863768423477,1.43305672691978,0.474737109996919,12,71.4
"482",53.4,111.1,16.1,7.2,20,"Masculino","Estagio","Padrao",22.7,49.8,-1.10635328540146,0.758758451032604,-0.979871648623088,-1.3924155417675,7,0.938611321539314,-1.01342876096529,-0.831154033190474,-0.158245703332307,7,79.8
"483",63,99.9,18.4,11,21,"Feminino","Ativ.Remunerada","Personalizado",22.9,50,0.289890207053221,-0.0364593145188076,-0.396966710654358,0.49774130226078,8,0.317583879559923,-0.4989979178357,-0.764559599069584,-0.087914279629059,8,73.3
"484",59.9,113.3,20.1,9,21,"Masculino","Ativ.Remunerada","Personalizado",26,53.4,-0.16098008738527,0.914961940694489,0.0338760695834001,-0.49707808933305,9,-1.90856064322774,-0.4989979178357,0.26765412980421,1.10771992332614,9,50
"485",63.2,88.1,26.5,10,21,"Feminino","Ativ.Remunerada","Personalizado",29.5,53.6,0.318978613146027,-0.874278031796189,1.65587241871378,0.000331606463865015,14,-0.418094782477203,-0.4989979178357,1.43305672691978,1.17805134702939,14,65.6
"486",66.4,109.5,17.1,7.8,23,"Feminino","Ativ.Remunerada","Personalizado",24.7,52.2,0.784393110630921,0.645155913096688,-0.726434719071466,-1.09396972428935,9,-0.637842954254526,0.529863768423477,-0.165209691981575,0.685731381106661,9,63.3
"487",54.7,81.8,18.2,8.4,23,"Masculino","Ativ.Remunerada","Padrao",24.8,49.9,-0.917278645798221,-1.32158802491886,-0.447654096564682,-0.795523906811198,15,-0.637842954254526,0.529863768423477,-0.131912474921129,-0.123079991480683,15,63.3
"488",61,98.8,19.6,12.6,23,"Feminino","Estagio","Personalizado",18.1,48.3,-0.000993853874837456,-0.11456105934975,-0.0928423951924109,1.29359681553584,6,1.28256498171252,0.529863768423477,-2.36282601797094,-0.685731381106661,6,83.4
"489",53.2,89,18.6,10.9,22,"Feminino","Estagio","Personalizado",22.1,50.8,-1.13544169149427,-0.810376604207236,-0.346279324744033,0.448000332681088,16,-2.01365759494733,0.0154329252938882,-1.03093733555314,0.193411415183929,16,48.9
"490",62.4,81.7,24,9.3,24,"Masculino","Estagio","Personalizado",27.9,51.3,0.202624988774803,-1.32868818353985,1.02228009483473,-0.347855180593975,10,-0.704722832621537,1.04429461155307,0.900301253952664,0.369239974442047,10,62.6
"491",60.6,105.3,19.6,10.2,22,"Feminino","Ativ.Remunerada","Padrao",22.7,53.3,-0.0591706660604489,0.346949251014908,-0.0928423951924109,0.0998135456232476,10,-0.207900879038024,0.0154329252938882,-0.831154033190474,1.07255421147452,10,67.8
"492",57.6,106.8,20.2,10.5,21,"Masculino","Ativ.Remunerada","Padrao",23.6,48.8,-0.495496757452537,0.45345163032983,0.0592197625385618,0.249036454362322,6,-0.0645868539658569,-0.4989979178357,-0.531479079646469,-0.509902821848543,6,69.3
"493",57.8,100,24.5,11.5,20,"Masculino","Ativ.Remunerada","Personalizado",27.4,49.1,-0.466408351359731,-0.0293591558978132,1.14899855961054,0.746446150159237,9,-1.51683564136382,-1.01342876096529,0.733815168650439,-0.404405686293671,9,54.1
"494",68.3,94.4,26.8,12.7,23,"Feminino","Ativ.Remunerada","Padrao",28.1,55.2,1.06073296851258,-0.426968038673519,1.73190349757927,1.34333778511553,15,1.06281680993519,0.529863768423477,0.966895688073555,1.74070273665537,15,81.1
"495",61.5,126.4,21,8,21,"Masculino","Ativ.Remunerada","Padrao",24.3,51.1,0.0717271613571772,1.8450827200448,0.26196930617986,-0.994487785129964,9,1.63607291022386,-0.4989979178357,-0.298398560223354,0.298908550738801,9,87.1
"496",74.6,97.5,21.6,8.7,21,"Feminino","Estagio","Padrao",27.3,51.3,1.97701776043596,-0.206863121422682,0.414031463910833,-0.646300998072124,8,0.843068638157869,-0.4989979178357,0.700517951589995,0.369239974442047,8,78.8
"497",55.3,100.9,15.2,9.6,20,"Masculino","Ativ.Remunerada","Personalizado",23.6,52.7,-0.830013427519805,0.0345422716911399,-1.20796488521955,-0.198632271854901,11,-1.82257222818444,-1.01342876096529,-0.531479079646469,0.861559940364779,11,50.9
"498",64.5,114.9,23,10.2,23,"Masculino","Ativ.Remunerada","Personalizado",29,52.7,0.508053252749265,1.02856447863041,0.768843165283104,0.0998135456232476,8,-0.45631185582978,0.529863768423477,1.26657064161756,0.861559940364779,8,65.2
"499",65.1,105.5,24.9,7.7,25,"Masculino","Ativ.Remunerada","Personalizado",31.2,49.3,0.595318471027682,0.361149568256898,1.25037333143119,-1.14371069386904,9,-1.71747527646485,1.55872545468265,1.99910941694735,-0.334074262590425,9,52
"500",57.6,89,19.5,11.3,21,"Masculino","Estagio","Personalizado",22.9,45.4,-0.495496757452537,-0.810376604207236,-0.118186088147573,0.646964210999854,8,0.413126562941367,-0.4989979178357,-0.764559599069584,-1.70553702480375,8,74.3
"501",59.7,106.7,26.3,10.7,18,"Masculino","Estudante","Padrao",28.6,51.9,-0.190068493478075,0.446351471708835,1.60518503280346,0.348518393521705,7,-1.53594417804011,-2.04229044722447,1.13338177337578,0.580234245551789,7,53.9
"502",61,102.2,20.9,11.2,21,"Masculino","Ativ.Remunerada","Padrao",22.6,50.5,-0.000993853874837456,0.126844333764072,0.236625613224697,0.597223241420162,11,1.43543327512283,-0.4989979178357,-0.864451250250918,0.087914279629059,11,85
"503",63.1,103.8,25.1,10.3,24,"Masculino","Estagio","Padrao",26.9,52.7,0.304434410099624,0.240446871699987,1.30106071734151,0.14955451520294,13,-0.981796614427727,1.04429461155307,0.567329083348214,0.861559940364779,13,59.7
"504",60.4,104,13.3,8.3,21,"Masculino","Estagio","Padrao",22.7,51.2,-0.0882590721532552,0.254647188941977,-1.68949505136763,-0.84526487639089,7,-0.0836953906421461,-0.4989979178357,-0.831154033190474,0.334074262590425,7,69.1
"505",54.6,61.9,20.6,9.6,22,"Feminino","Ativ.Remunerada","Personalizado",24.1,45.9,-0.931822848844624,-2.73451959049681,0.160594534359211,-0.198632271854901,8,1.42587900678468,0.0154329252938882,-0.364992994344244,-1.52970846554563,8,84.9
"506",59.2,110.7,23.1,11,23,"Masculino","Estagio","Personalizado",27.8,52.8,-0.26278950871009,0.730357816548625,0.794186858238267,0.49774130226078,10,-1.79390942317001,0.529863768423477,0.86700403689222,0.896725652216401,10,51.2
"507",63.5,109.6,22,11.6,23,"Feminino","Ativ.Remunerada","Personalizado",26.2,53.6,0.362611222285236,0.652256071717683,0.515406235731482,0.796187119738928,10,1.26345644503623,0.529863768423477,0.3342485639251,1.17805134702939,10,83.2
"508",69.5,110.4,22.4,11.9,21,"Feminino","Estagio","Padrao",28.5,53.9,1.23526340506941,0.709057340685641,0.61678100755213,0.945410028478003,13,1.73161559360531,-0.4989979178357,1.10008455631533,1.28354848258426,13,88.1
"509",61.1,108.8,16.9,13.1,23,"Masculino","Ativ.Remunerada","Personalizado",20.8,46.3,0.0135503491715657,0.595454802749725,-0.777122104981791,1.5423016634343,6,-0.188792342361735,0.529863768423477,-1.46380115733893,-1.38904561813913,6,68
"510",80.2,119.2,19,5.8,19,"Masculino","Ativ.Remunerada","Padrao",29.5,52.9,2.79149313103452,1.33387129933318,-0.244904552923385,-2.08878911588318,16,0.804851564805292,-1.52785960409488,1.43305672691978,0.931891364068025,16,78.4
"511",51.9,65.5,29.7,15,23,"Masculino","Ativ.Remunerada","Padrao",25.2,50.8,-1.3245163310975,-2.478913880141,2.46687059327897,2.48738008544844,13,1.00549119990633,0.529863768423477,0.00127639332065018,0.193411415183929,13,80.5
"512",56.9,72.2,17.6,9.8,23,"Masculino","Ativ.Remunerada","Padrao",21,47.4,-0.597306178777358,-2.00320325253435,-0.599716254295655,-0.0991503326955176,3,-0.0454783172895677,0.529863768423477,-1.39720672321804,-1.00222278777127,3,69.5
"513",74.1,102.1,20.5,6.6,19,"Masculino","Ativ.Remunerada","Personalizado",29.5,49.4,1.90429674520394,0.119744175143076,0.135250841404049,-1.69086135924565,8,1.24434790835994,-1.52785960409488,1.43305672691978,-0.298908550738801,8,83
"514",60.2,107,21.6,10.5,21,"Masculino","Estagio","Personalizado",27.6,49.2,-0.11734747824606,0.467651947571819,0.414031463910833,0.249036454362322,8,0.776188759790857,-0.4989979178357,0.80040960277133,-0.369239974442047,8,78.1
"515",51.9,77,26.8,8.6,22,"Masculino","Estagio","Padrao",25.7,42.4,-1.3245163310975,-1.66239563872661,1.73190349757927,-0.696041967651816,7,1.0437082732589,0.0154329252938882,0.167762478622875,-2.76050838035245,7,80.9
"516",50,111.6,24.5,8.8,21,"Feminino","Estagio","Padrao",27.1,49.8,-1.60085618897916,0.794259244137578,1.14899855961054,-0.596560028492432,6,-0.303443562419469,-0.4989979178357,0.633923517469105,-0.158245703332307,6,66.8
"517",65.8,114.6,23.8,10,22,"Masculino","Ativ.Remunerada","Personalizado",28.3,51.9,0.697127892352502,1.00726400276742,0.971592708924402,0.000331606463865015,10,0.470452172970235,0.0154329252938882,1.03349012219444,0.580234245551789,10,74.9
"518",56.3,97.6,21.2,9.9,18,"Masculino","Ativ.Remunerada","Padrao",27.4,48.1,-0.684571397055775,-0.199762962801688,0.312656692090184,-0.0494093631158263,7,-0.0168155122751345,-2.04229044722447,0.733815168650439,-0.756062804809907,7,69.8
"519",50,96.2,22.2,12.8,22,"Masculino","Estagio","Padrao",24.3,48.6,-1.60085618897916,-0.299165183495614,0.566093621641806,1.39307875469523,13,-0.685614295945248,0.0154329252938882,-0.298398560223354,-0.580234245551789,13,62.8
"520",52.6,97.1,18.5,11.9,24,"Masculino","Estagio","Personalizado",26,53.5,-1.22270690977268,-0.235263755906661,-0.371623017699196,0.945410028478003,16,-1.03912222445659,1.04429461155307,0.26765412980421,1.14288563517777,16,59.1
"521",59.9,111.9,21.1,10.8,21,"Feminino","Estagio","Personalizado",22.2,51.3,-0.16098008738527,0.815559720000563,0.287312999135022,0.398259363101397,7,-0.504083197520503,-0.4989979178357,-0.997640118492699,0.369239974442047,7,64.7
"522",63.5,95.8,17.3,9.4,19,"Feminino","Ativ.Remunerada","Personalizado",23.1,47.8,0.362611222285236,-0.327565817979593,-0.675747333161142,-0.298114211014284,6,-0.0932496589802901,-1.52785960409488,-0.697965164948694,-0.861559940364779,6,69
"523",58.9,85.3,15.7,8,21,"Masculino","Ativ.Remunerada","Padrao",24.5,49.6,-0.306422117849299,-1.07308247318404,-1.08124642044374,-0.994487785129964,13,-0.389431977462769,-0.4989979178357,-0.231804126102464,-0.228577127035553,13,65.9
"524",72.1,96.8,29.9,9.7,23,"Feminino","Ativ.Remunerada","Personalizado",29.3,51.7,1.61341268427589,-0.256564231769645,2.5175579791893,-0.14889130227521,8,-0.0645868539658569,0.529863768423477,1.36646229279889,0.509902821848543,8,69.3
"525",61.8,102.7,20.4,9.8,26,"Feminino","Ativ.Remunerada","Personalizado",27.9,49.9,0.115359770496386,0.162345126869045,0.109907148448886,-0.0991503326955176,14,-0.0359240489514237,2.07315629781224,0.900301253952664,-0.123079991480683,14,69.6
"526",69.6,122.5,23,9.7,26,"Masculino","Ativ.Remunerada","Padrao",27.1,55.2,1.24980760811581,1.56817653382601,0.768843165283104,-0.14889130227521,12,-1.22065332288134,2.07315629781224,0.633923517469105,1.74070273665537,12,57.2
"527",57.4,92.2,17.9,12,23,"Feminino","Ativ.Remunerada","Personalizado",24,48.8,-0.524585163545343,-0.583171528335404,-0.523685175430169,0.995150998057694,14,0.0596186344300211,0.529863768423477,-0.398290211404689,-0.509902821848543,14,70.6
"528",56.2,80.9,21.3,12.4,23,"Masculino","Ativ.Remunerada","Padrao",23.6,48.8,-0.699115600102177,-1.38548945250781,0.338000385045346,1.19411487637646,9,0.0309558294155879,0.529863768423477,-0.531479079646469,-0.509902821848543,9,70.3
"529",73.9,125.8,19.9,9.3,21,"Masculino","Ativ.Remunerada","Personalizado",27.1,55.4,1.87520833911114,1.80248176831883,-0.016811316326925,-0.347855180593975,14,1.40677047010839,-0.4989979178357,0.633923517469105,1.81103416035862,14,84.7
"530",57.4,95.7,24.8,9.9,24,"Masculino","Ativ.Remunerada","Padrao",26,49.2,-0.524585163545343,-0.334665976600587,1.22502963847602,-0.0494093631158263,10,-1.50728137302567,1.04429461155307,0.26765412980421,-0.369239974442047,10,54.2
"531",60.2,108.1,14.5,9.5,22,"Masculino","Ativ.Remunerada","Personalizado",24,53.4,-0.11734747824606,0.545753692402761,-1.38537073590568,-0.248373241434592,10,1.2156851033455,0.0154329252938882,-0.398290211404689,1.10771992332614,10,82.7
"532",55.6,104.5,14.4,10.9,24,"Masculino","Estagio","Personalizado",21.4,51.6,-0.786380818380595,0.290147982046951,-1.41071442886085,0.448000332681088,13,0.0309558294155879,1.04429461155307,-1.26401785497626,0.474737109996919,13,70.3
"533",55.2,115.4,20,9.3,21,"Masculino","Ativ.Remunerada","Padrao",25.9,50.2,-0.844557630566207,1.06406527173538,0.00853237662823757,-0.347855180593975,9,-1.48817283634938,-0.4989979178357,0.234356912743765,-0.0175828559258108,9,54.4
"534",67.5,121.3,21,8.9,23,"Masculino","Ativ.Remunerada","Padrao",24.1,52.3,0.944379344141353,1.48297463037407,0.26196930617986,-0.546819058912741,9,-0.408540514139058,0.529863768423477,-0.364992994344244,0.720897092958283,9,65.7
"535",58.1,63.5,22.3,11,21,"Masculino","Ativ.Remunerada","Personalizado",24.3,43.9,-0.422775742220522,-2.6209170525609,0.591437314596969,0.49774130226078,6,-0.0932496589802901,-0.4989979178357,-0.298398560223354,-2.2330227025781,6,69
"536",62.5,82.6,19.4,9.6,23,"Masculino","Estagio","Padrao",22.7,48,0.217169191821206,-1.2647867559509,-0.143529781102736,-0.198632271854901,10,1.15835949331664,0.529863768423477,-0.831154033190474,-0.791228516661531,10,82.1
"537",52.3,94.2,18.8,14.1,19,"Feminino","Ativ.Remunerada","Padrao",20.5,49,-1.26633951891189,-0.441168355915509,-0.295591938833709,2.03971135923122,12,-0.962688077751438,-1.52785960409488,-1.56369280852026,-0.439571398145295,12,59.9
"538",62.1,101.4,19.5,9.2,21,"Masculino","Ativ.Remunerada","Personalizado",26.6,54.3,0.158992379635595,0.0700430647961137,-0.118186088147573,-0.397596150173667,13,0.193378391164044,-0.4989979178357,0.46743743216688,1.42421132999076,13,72
"539",68.4,98.8,19,8,26,"Feminino","Ativ.Remunerada","Personalizado",27.8,49.9,1.07527717155898,-0.11456105934975,-0.244904552923385,-0.994487785129964,12,-0.45631185582978,2.07315629781224,0.86700403689222,-0.123079991480683,12,65.2
"540",43.6,58.5,17.8,13.5,22,"Masculino","Ativ.Remunerada","Personalizado",17.5,40.4,-2.53168518394895,-2.97592498361064,-0.549028868385331,1.74126554175307,10,-0.418094782477203,0.0154329252938882,-2.56260932033361,-3.46382261738493,10,65.6
"541",64.8,101.8,23.7,10.2,24,"Feminino","Estagio","Personalizado",28.5,52.6,0.551685861888473,0.0984436992800921,0.946249015969239,0.0998135456232476,12,0.728417418100135,1.04429461155307,1.10008455631533,0.826394228513155,12,77.6
"542",57.2,97.3,21.6,10.2,19,"Feminino","Ativ.Remunerada","Padrao",27.4,51.4,-0.553673569638148,-0.221063438664672,0.414031463910833,0.0998135456232476,7,-0.953133809413294,-1.52785960409488,0.733815168650439,0.404405686293671,7,60
"543",63.8,102.4,16.1,8.9,23,"Feminino","Ativ.Remunerada","Personalizado",25,50.3,0.406243831424444,0.141044651006061,-0.979871648623088,-0.546819058912741,10,0.021401561077444,0.529863768423477,-0.0653180408002395,0.0175828559258108,10,70.2
"544",54.9,102.8,12.7,10.2,24,"Masculino","Estagio","Personalizado",21.7,48.1,-0.888190239705416,0.16944528549004,-1.8415572090986,0.0998135456232476,10,1.20613083500736,1.04429461155307,-1.16412620379492,-0.756062804809907,10,82.6
"545",51.1,121.2,20.1,8.8,21,"Feminino","Ativ.Remunerada","Padrao",22.9,48.8,-1.44086995546873,1.47587447175307,0.0338760695834001,-0.596560028492432,7,-1.20154478620505,-0.4989979178357,-0.764559599069584,-0.509902821848543,7,57.4
"546",69.1,103,16.9,7.6,22,"Masculino","Ativ.Remunerada","Personalizado",29.3,50.3,1.1770865928838,0.183645602732029,-0.777122104981791,-1.19345166344873,13,-0.484974660844213,0.0154329252938882,1.36646229279889,0.0175828559258108,13,64.9
"547",57.9,114,14.3,8.2,22,"Masculino","Estagio","Padrao",24.5,49.1,-0.451864148313328,0.964663051041452,-1.43605812181601,-0.895005845970582,6,0.900394248186737,0.0154329252938882,-0.231804126102464,-0.404405686293671,6,79.4
"548",57.6,80.9,15.1,9.9,21,"Feminino","Ativ.Remunerada","Personalizado",23.8,46.5,-0.495496757452537,-1.38548945250781,-1.23330857817471,-0.0494093631158263,9,-0.64739722259267,-0.4989979178357,-0.464884645525579,-1.31871419443589,9,63.2
"549",57.7,106.3,10,10.4,21,"Feminino","Ativ.Remunerada","Padrao",21.4,49.9,-0.480952554406134,0.417950837224856,-2.52583691888798,0.199295484782631,12,1.17746802999293,-0.4989979178357,-1.26401785497626,-0.123079991480683,12,82.3
"550",57,93.8,17.6,9.5,23,"Masculino","Ativ.Remunerada","Padrao",20.7,51,-0.582761975730954,-0.469568990399488,-0.599716254295655,-0.248373241434592,13,-0.169683805685446,0.529863768423477,-1.49709837439937,0.263742838887177,13,68.2
